descriptions,General,User,ludande
,General,DateTime,2020-04-28 15:25:33
,General,Origin,
,General,Description,
,Recording,StartCondition,None (Save Displayed Data)
,Recording,StopCondition,None
,Measurement,XAxisOffset,0
,Measurement,Length,8.999998568
,Measurement,StartTimestamp,213
,Measurement,StopTimestamp,221.9999986
,MDF,Department,
,MDF,Project,
,MDF,MeasurementObject,

trace_size,90008
trace_types,5,4
trace_names,,Out1
trace_units,,
devices,Platform,Platform
raster,HostService,HostService
description,,
displayidentifier,,
path,,Model Root/Interrupt driven\nsubsystem/muxadc\n
flags,,2
min,,-1.797693135e+308
max,,1.797693135e+308
minWeak,,-1.797693135e+308
maxWeak,,1.797693135e+308
trace_values,5.664048785547493e-09,1.048583984375
,9.9989843761250086e-05,1.046142578125
,0.00020001416015702489,1.046142578125
,0.00029999833984106772,1.05072021484375
,0.00039998251952511055,1.05072021484375
,0.00049996669920915338,1.04949951171875
,0.0005999508788931962,1.04949951171875
,0.00069993505860566074,1.0498046875
,0.00079995937500143555,1.0498046875
,0.00089994355468547838,1.0479736328125
,0.0009999277343695212,1.0479736328125
,0.001099911914053564,1.04736328125
,0.0011998960937376069,1.04736328125
,0.0012999204101618034,1.04888916015625
,0.0013999045898458462,1.04888916015625
,0.001499888769529889,1.04949951171875
,0.0015998729492139319,1.04949951171875
,0.0016998571288979747,1.04888916015625
,0.0017998814453221712,1.04888916015625
,0.001899865625006214,1.04705810546875
,0.0019998498046902569,1.04705810546875
,0.0020998339843742997,1.04827880859375
,0.0021998181640583425,1.04827880859375
,0.002299842480482539,1.048583984375
,0.0023998266601665819,1.048583984375
,0.0024998108398506247,1.04705810546875
,0.0025997950195346675,1.04705810546875
,0.0026998193359304423,1.05010986328125
,0.0027998035156144851,1.05010986328125
,0.002899787695298528,1.0504150390625
,0.0029997718750109925,1.0504150390625
,0.0030997560546950353,1.04827880859375
,0.0031997402343790782,1.04827880859375
,0.003299764550774853,1.04949951171875
,0.0033997487304588958,1.04949951171875
,0.0034997329101429386,1.05133056640625
,0.0035997170898554032,1.05133056640625
,0.003699741406251178,1.0479736328125
,0.0037997255859352208,1.0479736328125
,0.0038997097656192636,1.0498046875
,0.0039996939453033065,1.0498046875
,0.0040996781249873493,1.05072021484375
,0.0041996623046998138,1.05072021484375
,0.0042996866210955886,1.05010986328125
,0.0043996708007796315,1.05010986328125
,0.0044996549804636743,1.0498046875
,0.0045996391601477171,1.0498046875
,0.0046996233398317599,1.05255126953125
,0.0047996476562559565,1.05255126953125
,0.0048996318359399993,1.0498046875
,0.0049996160156240421,1.0498046875
,0.0050996001953080849,1.0455322265625
,0.0051996245117322815,1.0455322265625
,0.0052996086914163243,1.05224609375
,0.0053995928711003671,1.05224609375
,0.0054995770507844099,1.0504150390625
,0.0055995612304684528,1.0504150390625
,0.0056995454101524956,1.0528564453125
,0.0057995697265766921,1.0528564453125
,0.0058995539062607349,1.05010986328125
,0.0059995380859447778,1.05010986328125
,0.0060995222656288206,1.0516357421875
,0.0061995465820245954,1.0516357421875
,0.0062995307617086382,1.05194091796875
,0.0063995149413926811,1.05194091796875
,0.0064994991211051456,1.0516357421875
,0.0065994833007891884,1.0516357421875
,0.0066994674804732313,1.0498046875
,0.0067994917968690061,1.0498046875
,0.0068994759765530489,1.0504150390625
,0.0069994601562370917,1.0504150390625
,0.0070994443359495563,1.053466796875
,0.0071994285156335991,1.053466796875
,0.0072994528320293739,1.0516357421875
,0.0073994370117134167,1.0516357421875
,0.0074994211913974596,1.05133056640625
,0.0075994053710815024,1.05133056640625
,0.0076994296875056989,1.05133056640625
,0.0077994138671897417,1.05133056640625
,0.0078993980468737846,1.05377197265625
,0.0079993822265578274,1.05377197265625
,0.0080993664062418702,1.0516357421875
,0.008199350585925913,1.0516357421875
