% Model:              3d-maglev.mph
% Version:            COMSOL 5.5.0.359
% Date:               May 6 2020, 22:30
% Table:              Accumulated Probe Table 2 - 
% show_air                                        frequency (Hz)                                    Time (s) (s)                                      Three Layer force, x component (N), Three Layer Force X ProbeEconomic force, x component (N), Economic Force X ProbeTwo Layer force, x component (N), Three Layer Force X Probe 2One Layer force, x component (N), Three Layer Force X Probe 3Economic force 14 tooth, x component (N), Economic Force X Probe 2
1                                                 10                                                0                                                 -0.9492262577968166                               -2.2437494379628133                               0.992281822242224                                 2.625261986422909                                 -1.202846309289204
1                                                 10                                                0.005000000000000001                              -1.9823985719772215                               -2.910684463789847                                -0.6306775672431109                               0.06152810920233716                               -2.6470437275858765
1                                                 10                                                0.010000000000000002                              -1.9484006938909775                               -2.809858236270043                                -1.339170752143582                                -0.7949755803275257                               -2.9317772761907666
1                                                 10                                                0.015000000000000003                              -1.8212060585062504                               -3.154096549617472                                -1.7997477231535242                               -1.209268839906008                                -3.1382601752208816
1                                                 10                                                0.020000000000000004                              -1.664146878886639                                -3.8396001675750773                               -1.8383126352936845                               -1.0384596941533928                               -3.1968211431769973
1                                                 10                                                0.025000000000000005                              -1.5870171216880489                               -4.659171998804343                                -1.4904039835783898                               -0.4486116027201347                               -3.1460823930533612
1                                                 10                                                0.030000000000000006                              -1.576855726846395                                -5.251606327549815                                -0.842372473693426                                0.4095262509070197                                -2.9500750146638692
1                                                 10                                                0.035                                             -1.6562384231544445                               -5.406259267091275                                -0.17108071482775764                              1.1652928979947845                                -2.7097227608538166
1                                                 10                                                0.04000000000000001                               -1.801807507488412                                -5.074307272620021                                0.26689972747877927                               1.5237779322715232                                -2.5218041907984086
1                                                 10                                                0.04500000000000001                               -1.938826661922236                                -4.3566958697091                                  0.3307189700036258                                1.3839063615339655                                -2.4305596019138638
1                                                 10                                                0.05000000000000001                               -2.0203129889040583                               -3.53444239790807                                 -0.01751679752722162                              0.783014378953018                                 -2.4805959081056486
1                                                 10                                                0.05500000000000001                               -2.04407070102018                                 -2.9504798184642946                               -0.67649630924751                                 -0.09821140175928744                              -2.690331858365669
1                                                 10                                                0.06000000000000001                               -1.968643145902621                                -2.7987452916723505                               -1.3568786102273545                               -0.8720138204011794                               -2.9364188600504035
1                                                 10                                                0.06500000000000002                               -1.8327265885453907                               -3.143671082599297                                -1.8067549294258798                               -1.2550967191357956                               -3.1356500648095893
1                                                 10                                                0.07                                              -1.698244679136152                                -3.8633465096868824                               -1.8648064474672814                               -1.1133888472250655                               -3.2256096729548682
1                                                 10                                                0.07500000000000001                               -1.6120932607515013                               -4.679638350878785                                -1.5030766978103194                               -0.4931733571489856                               -3.166141673467812
1                                                 10                                                0.08000000000000002                               -1.6069033657007468                               -5.2808653441520725                               -0.8590994093509262                               0.36945149287959494                               -2.9794625558653256
1                                                 10                                                0.08500000000000002                               -1.685562223565983                                -5.438376975137592                                -0.1799347866566107                               1.144069290831281                                 -2.7383182406231823
1                                                 10                                                0.09000000000000002                               -1.8171253871229749                               -5.091356563585066                                0.27624960542241417                               1.5365571518756294                                -2.533757753650554
1                                                 10                                                0.09500000000000001                               -1.9204405231008708                               -4.337980017993799                                0.3653059016494412                                1.435711725559201                                 -2.404635272332645
1                                                 10                                                0.10000000000000002                               -1.98852892716813                                 -3.5066000738679053                               0.0206532983445484                                0.8345462069647367                                -2.4432220951743817
1                                                 10                                                0.10500000000000002                               -1.9944028087164494                               -2.9103206759359974                               -0.623909611372099                                -0.006899966451287464                             -2.6334881996677066
1                                                 10                                                0.11000000000000001                               -1.9118446151137665                               -2.7495744015551087                               -1.2993906415842058                               -0.7565210190038466                               -2.871931629795511
1                                                 10                                                0.11500000000000002                               -1.792779566286029                                -3.11133276044455                                 -1.7683470790541165                               -1.1798974802234137                               -3.0925285016138986
1                                                 10                                                0.12000000000000002                               -1.6787184552624146                               -3.852099231610401                                -1.8470066768767448                               -1.0735532840885749                               -3.2064198005612488
1                                                 10                                                0.12500000000000003                               -1.5744052874867138                               -4.6458144182061805                               -1.4672644420900376                               -0.4164245732413663                               -3.122852499504761
1                                                 10                                                0.13000000000000003                               -1.5429066707137167                               -5.214548163810588                                -0.7969476029367422                               0.4797369489565224                                -2.9013506805686933
1                                                 10                                                0.13500000000000004                               -1.6366748458412603                               -5.3827321802345995                               -0.13153519235158748                              1.2350399137742845                                -2.6750620311248112
1                                                 10                                                0.14                                              -1.76457261879679                                 -5.03556368335935                                 0.3307110635026712                                1.6337068232551235                                -2.4665963654693934
1                                                 10                                                0.14500000000000002                               -1.899816091682152                                -4.319343468815905                                0.38839581271051876                               1.488160969472268                                 -2.379322232771499
1                                                 10                                                0.15000000000000002                               -1.9878424634830916                               -3.5052420014433032                               0.024846880526872936                              0.8647859372069814                                -2.4420905605035697
1                                                 10                                                0.15500000000000003                               -1.9917188677853659                               -2.904446562591427                                -0.6190029992859699                               0.006633822452764767                              -2.6291349945622016
1                                                 10                                                0.16000000000000003                               -1.9142872527424006                               -2.7499544201762287                               -1.301103649096092                                -0.7638554716539828                               -2.873906578179332
1                                                 10                                                0.16500000000000004                               -1.784321657240248                                -3.099483303197021                                -1.7596209396366362                               -1.1518404690003028                               -3.0811237130191484
1                                                 10                                                0.17000000000000004                               -1.6502518600317209                               -3.8188299665676135                               -1.8184788047359433                               -1.0067149378200426                               -3.1706735787665616
1                                                 10                                                0.17500000000000004                               -1.5642861189120454                               -4.6335590885983375                               -1.4563066177000656                               -0.3859000346756514                               -3.1094797885380543
1                                                 10                                                0.18000000000000005                               -1.5590725518788773                               -5.232486027450488                                -0.8111451114714948                               0.47368421047684267                               -2.920524000792517
1                                                 10                                                0.18500000000000003                               -1.636561605095201                                -5.387787156423591                                -0.1293420458792342                               1.2448634480223533                                -2.6764609765453287
1                                                 10                                                0.19000000000000003                               -1.7676351152816185                               -5.03989115871333                                 0.3283163174926058                                1.6317670014881807                                -2.4706775384337565
1                                                 10                                                0.19500000000000003                               -1.901721600857546                                -4.320940090378443                                0.387406411168985                                 1.4872235345846598                                -2.3811039338816893
1                                                 10                                                0.20000000000000004                               -1.9877904386006526                               -3.5061443642611736                               0.02508185075898788                               0.8662146592505968                                -2.4425432160859724
1                                                 20                                                0                                                 -0.9492262577954442                               -2.243749437963019                                0.9922818222420323                                2.62526198642439                                  -1.2028463092891637
1                                                 20                                                0.0025000000000000005                             -2.5779951620162813                               -3.6090175478023006                               -1.204040848765733                                -0.9527723397546723                               -3.398283868419634
1                                                 20                                                0.005000000000000001                              -2.8805578011850916                               -3.7401539456790034                               -2.155916896081033                                -2.566522862024365                                -3.9888045321866357
1                                                 20                                                0.0075000000000000015                             -2.8001338242857954                               -4.004389559975451                                -2.678677813829008                                -3.2792949607548723                               -4.229926123318001
1                                                 20                                                0.010000000000000002                              -2.669628175480008                                -4.6193918112461265                               -2.839541593768914                                -3.4139959399844217                               -4.350991189303149
1                                                 20                                                0.012500000000000002                              -2.5678316982535287                               -5.402713317819632                                -2.599409761114806                                -2.987589718865525                                -4.3421845162648625
